18.049110320284694, 0.2660067786288725
18.28256227758007, 0.28789058871588097
18.527402135231313, 0.3273568697377695
18.82348754448398, 0.3722334955182213
19.02277580071174, 0.39889479469377803
19.33024911032028, 0.4765534171046131
19.592170818505338, 0.5637323547773884
19.905338078291813, 0.6734822905067721
20.155871886120995, 0.7888523218736097
20.40071174377224, 0.9707881434638271
20.713879003558716, 1.2428553921732801
20.981494661921708, 1.544689525854198
21.237722419928826, 1.8454165902982749
21.471174377224198, 2.226586056039638
21.76156583629893, 2.9074972545060462
21.995017793594307, 3.5428782091482116
22.279715302491105, 4.535783956262481
22.541637010676155, 5.806955498714261
22.88896797153025, 8.045988345042947
23.133807829181496, 9.999999999999995
23.412811387900355, 12.676643932857942
23.691814946619218, 16.229323949505204
23.885409252669042, 19.198257064414772
