# log(g) >3.8 = dwarf stars; From S. Li et al. 2025
# Distance (kpc), Fractional Uncertainty
1.3774104683195603, 0.2783836124078303
23.140495867768593, 0.21931981947902493
54.54545454545454, 0.14277739841671522
103.30578512396693, 0.08119957757742569
150.13774104683193, 0.060509370302379434
177.41046831955921, 0.05678126848776746
190.63360881542695, 0.052860997544956684
