# log(g) <3.8 - From S. Li et al. 2025 
# Distance (kpc), Fractional Uncertainty
4.132231404958681, 0.6312763692962523
33.88429752066116, 0.3825880327099389
72.1763085399449, 0.1826742965158436
109.09090909090907, 0.10639674157626672
147.10743801652893, 0.07381208197328881
179.06336088154268, 0.061479031766802285
198.3471074380165, 0.05633170515889468
